scenario_global_id,scenario_index_in_size,combo_size,criteria,matching_recipe_count,candidate_recipe_count,hits@1,hits@5,hits@10,mrr
ground_truth_size_2,8707,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",50,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8708,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Onion, purple, dried')]",24,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8709,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'PECANS')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8710,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Sweet pepper green raw')]",60,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8711,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'CORNSTARCH')]",12,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8712,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Soy sauce salt')]",27,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8713,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'TURMERIC,GROUND')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8714,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'PAPRIKA')]",68,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8715,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Flour rice')]",37,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8716,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Salt sea')]",303,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8717,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",21,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8718,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'GARLIC POWDER')]",71,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8719,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8720,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'RAISINS,SEEDED')]",1,90656,0.0,1.0,1.0,0.5
ground_truth_size_2,8721,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Flour wheat white')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8722,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'ONIONS,RAW')]",298,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8723,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Catsup')]",180,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8724,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Celery, stem')]",82,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8725,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Cinnamon powder')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8726,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'CUMIN SEED')]",24,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8727,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8728,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",163,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8729,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8730,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",11,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8731,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8732,2,"[('containsIngredient', 'MUSTARD,PREPARED,YELLOW'), ('containsIngredient', 'Salad shrimp')]",7,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8733,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8734,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8735,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'Onion, purple, dried')]",9,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8736,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'PECANS')]",35,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8737,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'CORNSTARCH')]",91,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8738,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'Soy sauce salt')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8739,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'PAPRIKA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8740,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'Flour rice')]",175,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8741,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'Salt sea')]",426,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8742,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8743,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'GARLIC POWDER')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8744,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",19,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8745,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'RAISINS,SEEDED')]",5,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8746,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'Flour wheat white')]",20,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8747,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'ONIONS,RAW')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8748,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'Celery, stem')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8749,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'Cinnamon powder')]",239,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8750,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'CUMIN SEED')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8751,2,"[('containsIngredient', 'BLUEBERRIES,RAW'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",150,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8752,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8753,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'Onion, purple, dried')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8754,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'PECANS')]",80,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8755,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'CORNSTARCH')]",42,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8756,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'Soy sauce salt')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8757,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'TURMERIC,GROUND')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8758,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'PAPRIKA')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8759,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'Flour rice')]",95,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8760,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'Salt sea')]",224,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8761,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'GARLIC POWDER')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8762,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",15,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8763,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'RAISINS,SEEDED')]",24,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8764,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'Flour wheat white')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8765,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'ONIONS,RAW')]",11,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8766,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'Celery, stem')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8767,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'Cinnamon powder')]",64,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8768,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'CUMIN SEED')]",3,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8769,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8770,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",100,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8771,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",4,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8772,2,"[('containsIngredient', 'COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND'), ('containsIngredient', 'Salad shrimp')]",8,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8773,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Onion, purple, dried')]",107,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8774,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'PECANS')]",34,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8775,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Sweet pepper green raw')]",315,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8776,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'CORNSTARCH')]",419,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8777,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Soy sauce salt')]",785,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8778,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'TURMERIC,GROUND')]",40,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8779,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'PAPRIKA')]",183,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8780,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Flour rice')]",276,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8781,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Salt sea')]",1765,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8782,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",386,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8783,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'GARLIC POWDER')]",299,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8784,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",13,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8785,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'RAISINS,SEEDED')]",21,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8786,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Flour wheat white')]",15,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8787,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'ONIONS,RAW')]",606,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8788,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Catsup')]",86,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8789,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Celery, stem')]",422,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8790,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Cinnamon powder')]",73,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8791,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'CUMIN SEED')]",325,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8792,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",148,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8793,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",157,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8794,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",32,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8795,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",212,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8796,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",366,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8797,2,"[('containsIngredient', 'ONIONS,YOUNG GRN,TOPS ONLY'), ('containsIngredient', 'Salad shrimp')]",201,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8798,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'PECANS')]",23,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8799,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'Sweet pepper green raw')]",225,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8800,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'CORNSTARCH')]",57,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8801,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'Soy sauce salt')]",73,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8802,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'TURMERIC,GROUND')]",66,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8803,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'PAPRIKA')]",102,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8804,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'Flour rice')]",72,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8805,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'Salt sea')]",1113,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8806,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",165,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8807,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'GARLIC POWDER')]",100,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8808,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8809,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'RAISINS,SEEDED')]",33,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8810,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'Flour wheat white')]",20,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8811,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'ONIONS,RAW')]",75,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8812,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'Catsup')]",40,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8813,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'Celery, stem')]",163,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8814,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'Cinnamon powder')]",82,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8815,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'CUMIN SEED')]",316,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8816,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'OLIVES,RIPE,CND (JUMBO-SUPER COLOSSAL)')]",143,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8817,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",61,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8818,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8819,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",68,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8820,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",80,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8821,2,"[('containsIngredient', 'Onion, purple, dried'), ('containsIngredient', 'Salad shrimp')]",52,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8822,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'Sweet pepper green raw')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8823,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'CORNSTARCH')]",60,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8824,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'Soy sauce salt')]",12,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8825,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'TURMERIC,GROUND')]",1,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8826,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'PAPRIKA')]",13,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8827,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'Flour rice')]",507,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8828,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'Salt sea')]",1162,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8829,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",21,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8830,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'GARLIC POWDER')]",17,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8831,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",80,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8832,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'RAISINS,SEEDED')]",128,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8833,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'Flour wheat white')]",59,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8834,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'ONIONS,RAW')]",59,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8835,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'Catsup')]",2,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8836,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'Celery, stem')]",53,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8837,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'Cinnamon powder')]",751,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8838,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'CUMIN SEED')]",11,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8839,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'SAUCE,WORCESTERSHIRE')]",18,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8840,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'LEAVENING AGENTS,BAKING SODA')]",526,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8841,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'MUSHROOMS,WHITE,RAW')]",6,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8842,2,"[('containsIngredient', 'PECANS'), ('containsIngredient', 'SOUP,CHICK BROTH,RTS')]",29,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8843,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'CORNSTARCH')]",215,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8844,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'Soy sauce salt')]",220,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8845,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'TURMERIC,GROUND')]",51,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8846,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'PAPRIKA')]",253,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8847,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'Flour rice')]",229,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8848,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'Salt sea')]",1603,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8849,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'CHEESE,PARMESAN,GRATED')]",317,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8850,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'GARLIC POWDER')]",317,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8851,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'SHORTENING,VEG,HOUSEHOLD,COMP')]",11,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8852,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'RAISINS,SEEDED')]",34,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8853,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'Flour wheat white')]",12,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8854,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'ONIONS,RAW')]",2431,90656,1.0,1.0,1.0,1.0
ground_truth_size_2,8855,2,"[('containsIngredient', 'Sweet pepper green raw'), ('containsIngredient', 'Catsup')]",167,90656,1.0,1.0,1.0,1.0
